category,image_id,filename,class_label,behavior_description,severity_level,bounding_box_x,bounding_box_y,bounding_box_w,bounding_box_h,timestamp
drowsy_eyes,412291c8-cb9f-433b-9e86-7b29d60766c5,TfsqBeZFPK,4,,3,1,1,1,1,2025-04-12T11:41:04.765Z
yawning,ea308093-1bdc-4bdb-8d32-5ddf19e69d11,Xedx9A4ZOW,4,,3,1,1,1,1,2025-09-17T12:42:31.145Z
phone_use,3af95b33-a48a-4858-9410-029873e5166e,ARix9vBvQb,5,,5,1,1,1,1,2025-05-28T01:42:39.021Z
phone_scroll,e14fd0b7-d89a-4039-8750-6af3f8aaa229,tOxQjYS0WL,8,,5,1,1,1,1,2026-01-13T08:45:57.355Z
drinking,aa8b73a4-4aa0-410c-999d-c01a6a0925a8,ruZpoMbrB1,7,,2,1,1,1,1,2025-11-26T01:44:47.031Z
head_turned,1b046b68-6766-4f8c-800b-eae210502c81,izzSkRjays,7,,4,1,1,1,1,2025-10-16T21:08:44.165Z
no_seatbelt,52b06604-cc83-4d06-b14e-03820cd3411f,aSMB4NJdFt,6,,2,1,1,1,1,2025-06-11T00:44:09.806Z
normal_driving,8d74a540-0d3a-464e-ae0e-f1e13535f52b,hFbF7UH0sg,4,,2,1,1,1,1,2025-11-19T09:36:45.549Z
eyes_closed,62c075b9-6e46-4121-8e18-a72a0bf424ad,mx37wEM9IO,4,,4,1,1,1,1,2025-07-12T10:47:13.526Z
drowsy_eyes,3bea8beb-7bfa-4241-b943-b6a90c77f8cf,hD2gTFdqIo,8,,4,1,1,1,1,2025-03-30T17:33:12.347Z
yawning,2a312b15-a45f-4884-84e5-96252942242f,UPhkbhqR3j,7,,5,1,1,1,1,2025-08-26T10:50:30.250Z
phone_use,c6bb097f-8494-427c-954a-d041e580ed33,lqvUEEGedP,2,,1,1,1,1,1,2025-06-12T06:51:20.024Z
phone_scroll,74107bd4-a41b-44f3-8748-d28651f6ab99,Dq4izxdI8n,4,,5,1,1,1,1,2025-02-13T17:35:25.553Z
drinking,1dec8279-4253-46ed-b960-2a309c68916d,lN7s0IUORg,2,,3,1,1,1,1,2025-01-26T00:09:06.682Z
head_turned,5dc69143-eb74-44be-a4e8-ab14d9efc5fb,dJpmn8hs6b,8,,5,1,1,1,1,2025-04-16T08:16:53.760Z
no_seatbelt,6aebc9ed-28c3-4359-9734-566b758ab029,EjdlDmOWua,6,,2,1,1,1,1,2026-01-18T03:27:12.433Z
normal_driving,6d239322-ea97-4d07-b077-5d7e0b09af7c,Gpx1bnmUQs,4,,5,1,1,1,1,2025-03-07T23:33:56.233Z
eyes_closed,cd119956-2522-408d-aba4-9ec95bc5d882,7jjpzS8Obp,3,,1,1,1,1,1,2025-05-08T08:05:23.749Z
drowsy_eyes,5b7d6d63-2292-43fb-9247-c5b26d3280b8,Cvrn2vg35b,7,,5,1,1,1,1,2025-10-25T23:09:16.834Z
yawning,4a181f7a-0397-4c86-b32a-f6012c07d5b1,c1CTpNuyDK,8,,4,1,1,1,1,2025-08-25T14:07:41.884Z
phone_use,185a4351-14be-4d7e-b7fe-8fd0ed2f474b,4xtHAT3ofk,5,,1,1,1,1,1,2026-01-02T14:04:01.931Z
phone_scroll,8e99af76-4dbe-4e46-9042-62c2b9f6c8d8,5WcbnCdJBE,4,,3,1,1,1,1,2025-08-31T23:01:46.004Z
drinking,d7507669-25ab-42b4-af9f-ed1a4e8cbeaa,UsUnEOPb8v,6,,3,1,1,1,1,2026-01-19T07:33:12.523Z
head_turned,0f88b799-bee9-4042-8754-70ea048e9c63,Naq2HxNBJ5,3,,2,1,1,1,1,2025-10-08T23:56:45.449Z
no_seatbelt,f5cf10f0-0dfd-492f-a230-b0dc6e1a86dc,Zp6mWcbVnF,1,,4,1,1,1,1,2025-04-14T18:02:35.903Z
normal_driving,31849c84-c546-4864-b74d-692aa7d8fe20,Ill1tAeBOz,5,,5,1,1,1,1,2025-04-18T18:20:30.306Z
eyes_closed,c2847a23-c20a-47c1-b326-da19e6c3ba7b,T5w2pjTxzu,2,,2,1,1,1,1,2025-02-17T00:36:49.422Z
drowsy_eyes,38277c20-bd4e-4fc3-894a-837312fe81b6,mmWbdLEO8u,8,,3,1,1,1,1,2025-11-12T16:50:09.909Z
yawning,d20ac83d-a548-4add-87f5-d4dbd093ed68,4QlB8fnoC0,7,,1,1,1,1,1,2026-01-08T02:31:33.693Z
phone_use,01db777b-fd08-494c-843c-309e66f3d0c6,PRPvg5NLQk,6,,1,1,1,1,1,2025-09-27T07:08:27.294Z
phone_scroll,3e7b2dad-9dbd-403c-bd4c-0a5cb5007134,BJmEMR1SUL,7,,1,1,1,1,1,2025-10-22T18:11:56.715Z
drinking,0b4ef19e-923a-4b72-8c39-82bd3439fa9a,dSBc0XwG5i,8,,1,1,1,1,1,2025-12-30T09:51:45.265Z
head_turned,221e9c7e-e9b9-40d4-be93-11c7b148c187,yb3zfzO3hZ,6,,2,1,1,1,1,2025-06-28T18:16:50.241Z
no_seatbelt,e50cf3fc-dee7-4619-9aba-7d8d005f8926,Do3xNTQAjc,6,,4,1,1,1,1,2025-11-13T22:55:44.806Z
normal_driving,b57693b8-c3d4-4ae1-b548-ae483f51c5eb,1X4KTBuMWf,3,,5,1,1,1,1,2025-08-03T03:13:40.349Z
eyes_closed,0c804679-a1e3-4822-b935-b8653160eeea,JbmGs9tORn,1,,2,1,1,1,1,2025-04-19T00:00:16.315Z
drowsy_eyes,36aaba58-168c-44ec-af0d-c1e19006e03c,STLBl0YFYL,4,,2,1,1,1,1,2025-10-10T11:41:41.044Z
yawning,8030a436-f997-4e26-81f0-2d769565e921,pbSYND3fvi,5,,3,1,1,1,1,2025-07-04T13:01:18.641Z
phone_use,354a4509-202c-4851-84fc-90ad2cbbbf31,zniOaVUbNx,5,,3,1,1,1,1,2026-01-05T09:22:06.567Z
phone_scroll,6f17e040-0d06-4983-8949-981f74c089bb,Z8GMvSK1GW,3,,2,1,1,1,1,2025-01-31T02:12:39.254Z
drinking,84ddc171-fc20-45c4-851d-a597f2651049,qzzcnF8hhd,7,,2,1,1,1,1,2025-06-04T03:11:58.484Z
head_turned,0a0393df-b384-4524-9d84-037f524772d8,eE4Qdz7Xuo,7,,2,1,1,1,1,2025-06-17T15:36:35.071Z
no_seatbelt,4f545d59-f4a9-488a-a499-e35ac0a05513,ut8KVnAiAv,1,,4,1,1,1,1,2025-04-28T22:39:18.351Z
normal_driving,d72a3e57-08b9-414f-9688-014f089b3090,de7fLAyCGA,2,,2,1,1,1,1,2025-01-30T09:15:49.268Z
eyes_closed,01902fdf-23c2-41c7-adfa-ed74e74473a9,mKN0C6pXv2,6,,4,1,1,1,1,2025-07-03T19:15:00.483Z
drowsy_eyes,90de1365-5dc8-45e3-a9b8-2c3d434fc91d,03MOMgeqIl,6,,1,1,1,1,1,2025-11-16T13:57:13.553Z
yawning,7b9fc917-758a-4e00-a871-075e9b75fa19,pD720oZzmI,6,,2,1,1,1,1,2025-11-16T13:44:42.022Z
phone_use,1b522bf8-8378-4b8f-a74a-f338a530cc79,JKdJB0AwyH,6,,3,1,1,1,1,2025-03-18T23:38:15.604Z
phone_scroll,65b9c241-abc9-4d30-9c31-5327b780163d,ApZggejzbi,6,,4,1,1,1,1,2025-10-07T11:45:46.025Z
drinking,0c5fc1e1-6885-4b1e-baed-11dcf1035d3e,jfCiI1xFko,5,,5,1,1,1,1,2025-11-11T11:21:13.329Z
head_turned,db2963fd-7dd3-4897-9ca3-7e86b864e47d,Yt9arJ3yKy,2,,1,1,1,1,1,2025-04-17T14:51:40.598Z
no_seatbelt,a6a19b22-4e19-4cf8-a7a1-e9117389677c,ehVP5e4Oez,5,,3,1,1,1,1,2025-06-15T09:17:27.386Z
normal_driving,d82a4881-3ca4-4dcf-9b17-bbe68b2b40f6,CB7AjW3517,8,,1,1,1,1,1,2025-04-11T08:23:20.782Z
eyes_closed,48dd46b0-0134-4eb2-a1d1-862d971e6cd3,XPBPyNv7Ai,3,,4,1,1,1,1,2025-07-22T22:54:03.047Z
drowsy_eyes,d31aa546-c9bf-4715-b987-19e8271448a5,BSvb8kM3WD,7,,5,1,1,1,1,2025-03-04T13:56:57.294Z
yawning,c0c736c2-65a5-4f6e-89c0-3c3fa5c89229,p3DUFjjRLO,6,,4,1,1,1,1,2025-12-17T20:21:14.886Z
phone_use,4c3f7a01-1ac9-48a3-b0de-b8d7ab017463,REYJ96qQBQ,8,,5,1,1,1,1,2025-10-07T01:33:28.457Z
phone_scroll,ba0bbbab-f2b7-4b06-9691-40c898fb1e9d,bpeiBooySi,3,,4,1,1,1,1,2025-04-16T13:17:23.298Z
drinking,2659dcdf-bf9d-4954-b8c3-e1b1d0216e5d,DEvAbhcVp2,3,,3,1,1,1,1,2025-07-24T15:07:01.434Z
head_turned,b4a9a0b5-f847-4721-bb11-15a49bb8aea3,ew5BtihEFi,1,,5,1,1,1,1,2025-11-17T12:26:31.111Z
no_seatbelt,988c47ef-fc3f-4b15-be3a-56cc239209d5,5nt8IMg3BK,7,,1,1,1,1,1,2025-10-08T07:19:46.271Z
normal_driving,946c0462-9deb-4393-95e5-c8b2597c7045,72l6gLdb2f,6,,4,1,1,1,1,2025-02-12T04:57:11.421Z
eyes_closed,10637900-38eb-499f-9af7-03a19e5ebde1,DYmWanf9P1,3,,4,1,1,1,1,2025-07-13T10:19:03.384Z
drowsy_eyes,e1a107e3-c523-4c4c-b674-64ae126439b4,AGEK14q8Ti,3,,5,1,1,1,1,2025-09-03T17:24:36.208Z
yawning,8bff17cf-9d43-4233-9418-8fde35383e1f,B3FhkqdvWP,2,,3,1,1,1,1,2025-08-19T22:25:58.860Z
phone_use,af610d70-59db-4d11-ad85-11392d1f2ca4,COYmejxiga,3,,5,1,1,1,1,2025-09-19T17:07:11.563Z
phone_scroll,6109b75b-9357-4e31-9347-8653a706f1fc,wcIeicps2s,4,,4,1,1,1,1,2025-08-04T12:50:15.788Z
drinking,02c4d83c-4ef4-4ea6-8366-1937e6741021,kInWYFomKC,1,,2,1,1,1,1,2025-04-10T16:24:56.488Z
head_turned,1fc7ecb1-4fca-4ce6-82ad-f299e73c8a69,egdll55zfi,2,,3,1,1,1,1,2025-05-01T23:33:22.412Z
no_seatbelt,e4c259f1-5e2f-43b9-83a4-ee3bbbb5c893,o9Zsj0SqVz,2,,4,1,1,1,1,2025-05-08T15:15:05.056Z
normal_driving,2fc06e9d-df72-47b5-a2c5-63231a888874,4E4X7sgcwk,1,,5,1,1,1,1,2025-04-06T04:45:44.011Z
eyes_closed,9b38b1ae-3f74-46a2-96d8-8f1d9d4004ad,zVp3mAwNuk,4,,1,1,1,1,1,2025-04-09T12:59:21.252Z
drowsy_eyes,183ca8d7-2aff-404d-bef7-29cd668f5fad,qRSMYG11xU,2,,4,1,1,1,1,2025-06-01T21:04:27.459Z
yawning,b9c786a8-8e2f-4d0f-9cc2-1cb4f4e6f43c,1vo7ZHR35w,3,,2,1,1,1,1,2025-07-28T10:47:44.419Z
phone_use,c8acb6aa-9934-4a83-bcd5-abc80e3df63f,p7nCWU1Rod,1,,5,1,1,1,1,2025-01-26T08:38:27.334Z
phone_scroll,18344532-0643-4e77-bb9f-3d6705fc6efa,GzcDTioXje,7,,2,1,1,1,1,2025-10-24T03:37:02.278Z
drinking,49886da1-bee7-4732-8f56-f7060a8b483b,hWgJ0NSnqf,1,,5,1,1,1,1,2025-04-27T01:09:21.130Z
head_turned,7247c44b-8997-4a11-8a4e-1c6083bd14ae,t8DlYbbv4h,2,,3,1,1,1,1,2025-08-10T23:03:07.253Z
no_seatbelt,736afb15-c92c-47dd-bdbe-668b5177ec72,lQru8LIqwZ,7,,2,1,1,1,1,2025-10-22T18:43:09.639Z
normal_driving,b9601f95-bd88-49b8-a3a2-c2907fb738c9,XLfN8GwLWa,2,,3,1,1,1,1,2025-06-30T21:06:03.927Z
eyes_closed,2c3e012e-e2e7-4484-ac13-e5fec18c3146,kEKjf4sRAv,6,,5,1,1,1,1,2026-01-15T11:10:23.507Z
drowsy_eyes,cb4b5ceb-9103-441e-aefc-2b61acacefe4,qwuXICXeME,1,,1,1,1,1,1,2025-10-02T03:46:14.969Z
yawning,3f15bba8-84f7-45e1-933b-40d868c821ac,pjjc8S8OHC,7,,3,1,1,1,1,2025-09-21T01:39:08.498Z
phone_use,06c5d06f-4715-4789-ab91-65a4891fc1d8,Qp4X5etwHc,3,,1,1,1,1,1,2025-05-26T06:14:42.791Z
phone_scroll,ccbc42a7-9c95-4cb7-9634-50e2be307990,u25yWAL4RV,3,,5,1,1,1,1,2026-01-24T17:04:14.316Z
drinking,aa8b650c-9798-47de-a4fb-234ee09ffad0,Zili8G0S8M,6,,1,1,1,1,1,2025-03-27T17:50:34.368Z
head_turned,d7f09e02-fd69-4a01-8ce3-f81495fd73f7,TQIqQ3fUsJ,6,,1,1,1,1,1,2025-09-04T19:22:16.676Z
no_seatbelt,2d59bff7-9319-4902-bb5c-6debf913150e,DtYXnZV41j,2,,2,1,1,1,1,2025-08-28T15:03:33.984Z
normal_driving,f1ad5bff-a3c4-429e-948e-af7f993a56fd,SUYbmXm57T,1,,1,1,1,1,1,2025-04-12T16:25:19.535Z
eyes_closed,422b9d6b-6b3e-4f62-80a3-5ed2d4f298e4,yw2SPOWSUm,6,,3,1,1,1,1,2025-03-11T03:51:57.171Z
drowsy_eyes,c7bc56e9-f3cc-4c65-af34-95dd96ebadc3,tif0h5a4QZ,1,,1,1,1,1,1,2025-08-19T06:40:13.777Z
yawning,9ac0f760-cba9-4a48-a2d2-dd63c23c5b07,C3AhmIHD6s,4,,4,1,1,1,1,2025-06-09T06:26:21.281Z
phone_use,0a6031ba-1a4d-4885-b9f6-3c022605ecf0,XXZsNn0VnK,5,,1,1,1,1,1,2025-04-01T06:04:43.120Z
phone_scroll,63881712-fb0b-4841-968e-6916bcfe86c6,uzcUQUdi5r,8,,1,1,1,1,1,2025-01-26T15:44:15.072Z
drinking,fcd7c809-7ab3-4c54-a688-04e913eb774e,w2g0mqb0B0,8,,3,1,1,1,1,2025-04-20T06:30:52.875Z
head_turned,53eb443a-360f-450b-ba1d-f4ee535a9bdf,aFtRKVre6L,6,,5,1,1,1,1,2025-06-28T21:11:25.296Z
no_seatbelt,4e8b8017-46e8-4194-b733-661d1e1baa4c,HoaQ7s35Or,2,,3,1,1,1,1,2025-10-22T08:23:24.067Z
normal_driving,7b017e80-0d86-4fce-8a56-f5e997708d06,8VWQXM3Dvy,7,,3,1,1,1,1,2025-04-21T08:52:02.267Z
eyes_closed,ba4e310d-ffd8-4813-850a-b2132ff126ba,FRvj4FL48Q,4,,3,1,1,1,1,2026-01-05T23:11:42.759Z
drowsy_eyes,e3ed6b6e-18eb-42bd-80a3-a92fc7f23062,1X4TM0nIYK,1,,3,1,1,1,1,2025-10-18T22:49:58.875Z
yawning,e0a76a4a-7993-4d4c-bafa-4c82cb087728,dxNJULVcav,3,,4,1,1,1,1,2025-09-15T19:33:44.037Z
phone_use,b860bff8-db23-41ce-9ccb-91f7ac74ba0e,vDNRYZ5tqU,1,,1,1,1,1,1,2025-10-03T03:43:50.144Z
phone_scroll,e2c27452-f1c6-414f-be4a-11c2fee3cabd,XtJDTLIFp6,2,,2,1,1,1,1,2025-05-18T21:26:20.746Z
drinking,3dad1c29-0788-4994-b235-3bb0e565201b,kYq7w1QuTm,6,,2,1,1,1,1,2025-08-31T12:26:34.149Z
head_turned,f41d5f74-a2fb-493b-9c1d-87cd28c3d98b,2DWptFjC7J,2,,4,1,1,1,1,2025-10-19T09:18:23.140Z
no_seatbelt,8975bf72-3ae0-48e1-a957-603304a5f4d9,ZjIJlJyBwv,6,,5,1,1,1,1,2025-11-06T23:16:24.519Z
normal_driving,d4ba0a7f-b808-4968-856e-3fd2d747f78f,BNbrD1RbI4,8,,4,1,1,1,1,2025-11-25T16:21:02.945Z
eyes_closed,7afe994f-fb7f-44f9-b871-636adf37bf12,XgoL8U8IGP,5,,1,1,1,1,1,2025-08-12T10:50:55.114Z
drowsy_eyes,3d9a1ad3-ebdc-43f2-85cc-aa9ad605aa1a,GaNEPRWkvY,8,,2,1,1,1,1,2025-09-12T23:59:28.196Z
yawning,eb894544-ac4d-4c28-a508-a928a2c8866d,tZBjUjVXOp,6,,4,1,1,1,1,2025-04-26T11:04:37.343Z
phone_use,a0ec5da0-60c4-476d-a1b7-fa8dffb69497,R3DmjRF708,6,,2,1,1,1,1,2025-07-17T12:42:59.209Z
phone_scroll,9a965e00-5139-47c3-a174-2c79c6608349,tU4cvGD0oL,5,,2,1,1,1,1,2025-12-13T01:05:59.740Z
drinking,3bb03638-d832-4aca-85c8-7e0d5340c55c,qplesNgObo,3,,1,1,1,1,1,2025-08-30T23:17:11.440Z
head_turned,a3d79dfe-2738-4017-b2cf-0c6a2a5658af,zbTAICXqlW,3,,1,1,1,1,1,2026-01-23T13:57:23.702Z
no_seatbelt,c0fd209d-0000-41dc-821c-5d4d46dc5dda,lAIIOSDkP0,4,,3,1,1,1,1,2025-02-21T13:59:42.390Z
normal_driving,344bf0c5-c5ca-460b-944a-f34b2f189383,MtfgLzhddv,5,,2,1,1,1,1,2025-11-21T18:35:16.921Z
eyes_closed,9a1ce41b-cd0e-4cc4-90d0-c3a1da77861f,dZyRhp3GCb,3,,3,1,1,1,1,2025-07-01T10:24:21.425Z
drowsy_eyes,a3584dc5-40c7-46e9-9945-f3e237d57b33,mvDydTkGWq,8,,2,1,1,1,1,2025-04-28T02:11:15.182Z
yawning,6a6a057a-841c-41e4-9e13-e94820ac646a,n4PmzPBXsU,7,,4,1,1,1,1,2026-01-14T02:11:21.109Z
phone_use,33d10326-75ca-4ce3-a1ef-5224b3d366e5,InGJjzuavr,2,,5,1,1,1,1,2025-02-22T19:45:26.810Z
phone_scroll,e7d9a000-6033-4599-9195-5d81682d91dd,pFBUgtBgnE,4,,3,1,1,1,1,2025-09-05T06:16:39.288Z
drinking,861e43a6-ecbc-4de4-a526-1e9a373b88da,o7oUJ3r8yB,5,,1,1,1,1,1,2025-10-28T09:58:44.937Z
head_turned,cd4336bf-d32e-4098-a8c1-65699c00098e,eNIvMhRA3i,5,,1,1,1,1,1,2025-07-28T06:53:04.763Z
no_seatbelt,fcbe643f-2625-486c-9603-606a7afc0f81,di9XdMUc4P,8,,4,1,1,1,1,2026-01-25T06:45:56.979Z
normal_driving,19b0d2e6-03cc-463a-a249-4e4201b2a79d,m5R0OJYqWt,2,,5,1,1,1,1,2026-01-10T09:55:14.100Z
eyes_closed,7a272934-bab0-4621-b4c5-93f74deaabdf,Or6yxviKsW,5,,3,1,1,1,1,2025-07-15T05:58:34.919Z
drowsy_eyes,c000d80f-d9c6-4cda-abdd-256085b85991,R7TpaERb4G,8,,3,1,1,1,1,2025-02-21T16:59:59.775Z
yawning,f9ededc5-d77f-4729-85ed-da74176c78d6,rE9Hm5Wk12,1,,5,1,1,1,1,2025-07-22T02:40:18.837Z
phone_use,d1cab38a-1f3e-4531-94e9-cc8b51c2fa59,YwFNNLYaWq,5,,5,1,1,1,1,2025-11-06T06:13:19.279Z
phone_scroll,9405f1bb-dee7-4bac-8839-01d6f879ae47,EEHCN2mB45,8,,3,1,1,1,1,2025-08-03T00:35:45.140Z
drinking,03cb519b-07e0-457e-929e-51c26281f1fa,xAEbI3gxjJ,3,,5,1,1,1,1,2025-02-08T02:29:49.970Z
head_turned,ab16887d-8f49-4f8b-9840-69b8e8756c2d,lqIpvtIbhr,6,,1,1,1,1,1,2025-01-27T02:45:05.495Z
no_seatbelt,e3d612b9-5627-4d9d-85fd-0fd04c8df030,JPS1uRff3p,3,,1,1,1,1,1,2025-05-23T10:18:15.321Z
normal_driving,8e64efd8-b687-43e3-a97f-4e514bac54d1,nwttBGgLx6,4,,1,1,1,1,1,2025-12-11T18:33:14.886Z
eyes_closed,9fecfc9a-f0c4-43d1-adfc-22c1e398f198,qHv62Q4uQH,3,,1,1,1,1,1,2025-08-16T18:07:36.829Z
drowsy_eyes,02ddbe24-04dd-4178-b29d-69d59e207ebd,twEvCz4APi,6,,5,1,1,1,1,2025-03-23T01:24:32.459Z
yawning,f4e65438-e40a-4bb3-9d87-604520e2bc6a,hn7QWt2u44,4,,4,1,1,1,1,2025-11-14T00:00:46.888Z
phone_use,7cce213f-cd9f-446a-8958-ba9190512047,khYWtEVPEx,6,,3,1,1,1,1,2025-09-09T03:08:23.761Z
phone_scroll,439873c0-29ef-4aaa-a5c2-c7996d824f24,61x4Kb6kEr,3,,2,1,1,1,1,2025-01-28T14:56:54.799Z
drinking,aec1eb01-b48b-445a-9bf9-f33195d1ad25,gqSYnM4bcj,3,,5,1,1,1,1,2025-04-28T07:03:25.021Z
head_turned,675e187d-d126-4c5a-a252-6ed28be503cc,27y9vvjNQC,4,,4,1,1,1,1,2025-11-10T17:35:31.223Z
no_seatbelt,9d9e480a-96bc-408f-b331-de0ca83125b1,uaTMm2Yvc5,7,,4,1,1,1,1,2025-09-18T23:49:19.063Z
normal_driving,8d45cefd-f49b-4137-b80e-84043b4f8df9,es3hf4ibMs,3,,3,1,1,1,1,2025-06-03T01:25:11.556Z
eyes_closed,308564d3-57b4-477a-b5b8-91e806c90184,C77pnJzeAZ,8,,3,1,1,1,1,2025-07-05T15:19:18.599Z
drowsy_eyes,4328a59d-1bfa-487d-b734-3feda0b272dc,Zo7seukaRo,3,,2,1,1,1,1,2026-01-19T17:13:11.228Z
yawning,39fd9fd5-def5-4109-9edd-050cbf80b08e,lzqLcw8KLC,4,,1,1,1,1,1,2025-08-30T22:27:13.992Z
phone_use,51a05781-0a7a-4316-8194-20140805cbec,C4w5mIExsR,7,,2,1,1,1,1,2025-08-18T01:12:55.116Z
phone_scroll,092728a8-7953-414f-b705-7917a340c118,LLAywa6KaN,5,,2,1,1,1,1,2025-05-16T10:07:29.892Z
drinking,8792f652-96f1-42c3-b481-a1a7b602b088,5NHIhOC0XI,3,,4,1,1,1,1,2025-08-07T08:48:30.821Z
head_turned,1cc2c76b-622f-4e8e-8ff1-2d104824eb3b,XeYs6yM7XP,2,,2,1,1,1,1,2025-11-13T21:53:09.331Z
no_seatbelt,20ffd0ea-842c-410b-8233-7fbfa889bee9,0CVjVyCHKp,6,,5,1,1,1,1,2025-06-20T20:12:23.433Z
normal_driving,d44909b9-191d-4182-9f5d-f0fecbcd6322,PMYwPQHhzG,6,,2,1,1,1,1,2025-05-03T18:38:21.595Z
eyes_closed,bec04293-0080-4f2b-8d45-0d157218beb3,TOL3Ycwj9a,1,,4,1,1,1,1,2025-10-27T20:31:51.648Z
drowsy_eyes,000fa98a-0e89-40f7-af73-5f15661e517d,NLN5FsJiWZ,3,,4,1,1,1,1,2025-08-02T09:47:52.855Z
yawning,bd7c71da-25b6-42ce-a835-3cec02423a51,TenPs2OEJc,2,,4,1,1,1,1,2025-09-17T07:36:40.625Z
phone_use,d5bd89c1-e588-4d5e-b4d1-01ff657c5bb0,joicBddviy,4,,5,1,1,1,1,2025-12-15T10:20:07.879Z
phone_scroll,d83d9a0c-ba81-4955-bc7b-6d66a2420182,T0uRvtNzmx,6,,4,1,1,1,1,2025-02-02T20:53:51.890Z
drinking,136f86f8-3121-4d71-a54e-d328969471f8,ZY09Yndoy7,8,,1,1,1,1,1,2025-05-19T02:43:43.121Z
head_turned,ca7d137a-2b1c-46bf-8038-52e2cca188d3,h2D1kafKqv,5,,4,1,1,1,1,2025-02-24T14:10:40.090Z
no_seatbelt,3da98028-5643-45fc-b2e2-b7aaed05191b,fUhhXm3VZ7,5,,5,1,1,1,1,2025-06-27T13:57:28.913Z
normal_driving,7cdf19b6-87a3-4fb5-87a7-27323b4c08af,UoPmzozeNQ,5,,3,1,1,1,1,2025-01-27T03:55:28.987Z
eyes_closed,b20fb830-852a-4aa6-b9c6-09d7ae8e2ec0,g4nMwCfbxD,5,,2,1,1,1,1,2025-08-03T22:04:14.670Z
drowsy_eyes,3950b2e7-b121-4d3d-8c70-740b76fe31b0,7yYFRl84CV,6,,4,1,1,1,1,2025-10-09T11:56:10.266Z
yawning,bd9e95f2-1140-4c61-8850-d08e2c597887,J5rdYFFe2i,3,,2,1,1,1,1,2025-07-05T08:27:19.290Z
phone_use,7840dab1-cde9-47de-99ec-4f95eaf9b0a3,z938IUAJSe,7,,1,1,1,1,1,2025-08-14T22:37:10.199Z
phone_scroll,3d36523a-3d71-48ef-b827-2e4d5e0d7fdc,PnowekYYG2,1,,4,1,1,1,1,2025-08-14T07:01:56.480Z
drinking,00f06739-7843-435e-879f-5788a1a839ce,UP3DDyUSWL,4,,4,1,1,1,1,2025-03-02T00:11:57.678Z
head_turned,7ce072b5-21ce-4584-9cab-ec0cae6ad76a,dMovy0wc6x,7,,3,1,1,1,1,2025-08-12T17:20:53.784Z
no_seatbelt,ed16c16e-5cda-466d-a32f-ca4cfbbb810a,6Yc1oxgXG6,5,,2,1,1,1,1,2025-04-24T11:24:07.761Z
normal_driving,198a840c-b798-44c1-a385-cb2daf522fee,qiUHzKJM29,3,,3,1,1,1,1,2025-11-12T00:33:12.649Z
eyes_closed,36badbb5-6b22-4aeb-acf2-df43d5449054,4l7zPbgIMj,8,,1,1,1,1,1,2025-03-23T18:05:24.346Z
drowsy_eyes,ff2d37f6-0dd4-4d26-a9fd-40df41b19abb,CApOEM9Uj9,3,,5,1,1,1,1,2025-04-12T10:41:24.909Z
yawning,bdd73733-7789-410b-81a6-6a7823532a11,t8LolMhwCt,5,,3,1,1,1,1,2025-08-28T21:50:39.159Z
phone_use,b23e8e55-219d-4bfb-94dd-8e27d7ee4f5a,nB4QiaeJKd,4,,1,1,1,1,1,2025-12-31T04:03:22.519Z
phone_scroll,43e4db5d-3b6a-486a-93f5-8d5277810be2,RqGsABxJuA,6,,3,1,1,1,1,2025-02-25T03:43:29.067Z
drinking,16936a42-6acc-41e3-90fe-401b9991336c,bysnOz56VS,7,,4,1,1,1,1,2025-12-04T12:27:57.080Z
head_turned,b5983bfe-9d6e-486a-8527-5d9c5fd6ab32,kxOyQh9Wvr,1,,5,1,1,1,1,2026-01-15T16:06:15.511Z
no_seatbelt,db836fed-d56c-4c89-ba10-c4335804bc35,sOc01QFCGI,5,,1,1,1,1,1,2025-07-07T13:36:17.202Z
normal_driving,24889198-7714-4f9e-8ba0-dd6a2a0b2ef7,b1ZX2CieXi,1,,2,1,1,1,1,2025-07-11T23:47:16.496Z
eyes_closed,62f2ba5e-bc05-44d6-96a2-bca6c96f9a34,m4aKWWSNvC,8,,1,1,1,1,1,2025-04-06T20:25:52.307Z
drowsy_eyes,e25a4fb9-c221-46bd-86bf-73f0d23ff87b,CpEX7lVMt4,4,,4,1,1,1,1,2025-09-27T16:36:45.807Z
yawning,44df6984-affe-4283-add7-af9f5130133e,FlzjUTXlba,5,,3,1,1,1,1,2025-09-23T05:10:30.047Z
phone_use,faa94685-43a0-45c8-811c-efacaa31efd0,ZcpxjeoWpj,2,,3,1,1,1,1,2025-11-19T10:42:35.396Z
phone_scroll,af2c3f07-e2b8-4d19-8e3f-2c8627691844,KF7x2BdCJX,8,,4,1,1,1,1,2025-06-17T23:25:19.401Z
drinking,d575db09-3b78-4c8a-97b3-bdaff6ceb338,HjPYgzcnTh,6,,3,1,1,1,1,2025-08-03T23:14:50.704Z
head_turned,8e196bf7-a375-4405-ada6-8524cd386960,Yx6GhlrMVr,8,,3,1,1,1,1,2026-01-25T15:50:11.034Z
no_seatbelt,f0039cac-c2ec-45ca-bcb6-576750301870,FD6sw1CHhy,1,,4,1,1,1,1,2025-10-28T06:53:04.150Z
normal_driving,c5aa01bb-3ab0-45e7-9f6b-f09d9c79e787,pGWEFzioF6,4,,1,1,1,1,1,2026-01-20T22:20:16.748Z
